PIR Sensor Frequency,ulrasonic1,ulrasonic2,microphone1,microphone2,microphone3,microphone4,microphone5,metaldetector,Obstacle
511.24,420.03,10594.72,157.38,510.26,150.54,155.0,509.29,566,Rock
511.24,419.98,10594.64,157.38,510.26,151.52,155.0,508.31,1017,Rock
511.24,419.91,435.96,158.36,510.26,150.54,155.0,509.29,580,Negative
511.24,419.93,421.42,157.38,511.24,9796.68,155.0,509.29,532,Mine
511.24,420.07,422.02,158.36,509.29,151.52,154.0,510.26,565,Negative
511.24,420.07,422.06,158.36,511.24,9796.68,154.0,508.31,554,Mine
511.24,419.96,421.9,158.36,509.29,152.49,154.0,509.29,519,Negative
511.24,419.96,421.44,157.38,509.29,155.43,155.0,510.26,563,Negative
511.24,420.08,421.96,158.36,510.26,152.49,155.0,510.26,569,Negative
511.24,419.93,421.41,157.38,509.29,151.52,154.0,508.31,549,Negative
511.24,419.96,421.41,158.36,510.26,151.52,154.0,509.29,589,Negative
511.24,420.05,421.51,158.36,509.29,152.49,154.0,509.29,586,Negative
511.24,420.08,421.56,158.36,509.29,150.54,154.0,510.26,571,Negative
511.24,419.91,421.42,158.36,509.29,151.52,154.0,14.66,565,Negative
511.24,419.96,421.84,158.36,510.26,151.52,154.0,508.31,589,Negative
511.24,420.03,421.53,158.36,510.26,150.54,155.0,510.26,548,Negative
511.24,419.91,421.42,158.36,510.26,151.52,154.0,19.55,563,Negative
511.24,419.98,421.41,157.38,510.26,151.52,154.0,509.29,591,Negative
511.24,420.03,421.54,158.36,510.26,152.49,155.0,510.26,536,Negative
511.24,420.03,421.51,157.38,509.29,151.52,154.0,509.29,552,Negative
511.24,419.93,421.41,158.36,511.24,151.52,155.0,509.29,1006,Mine
511.24,419.98,421.41,157.38,509.29,151.52,154.0,508.31,501,Negative
511.24,420.01,421.51,158.36,510.26,151.52,154.0,508.31,521,Negative
511.24,420.03,421.56,158.36,510.26,152.49,154.0,509.29,586,Negative
511.24,419.96,421.41,157.38,510.26,152.49,154.0,508.31,501,Negative
511.24,419.93,421.84,156.4,510.26,151.52,155.0,510.26,517,Negative
511.24,420.03,421.51,158.36,510.26,151.52,155.0,508.31,565,Negative
511.24,419.93,421.46,158.36,510.26,151.52,154.0,509.29,597,Negative
511.24,419.93,421.44,158.36,509.29,151.52,155.0,508.31,519,Negative
511.24,420.03,421.56,157.38,509.29,151.52,154.0,510.26,508,Negative
511.24,420.01,421.51,157.38,509.29,151.52,155.0,510.26,593,Negative
511.24,419.93,421.42,158.36,9797.65,150.54,154.0,509.29,576,Mine
511.24,419.93,421.46,157.38,510.26,151.52,154.0,509.29,567,Negative
511.24,420.03,421.49,157.38,510.26,151.52,155.0,509.29,542,Negative
511.24,419.93,421.42,158.36,510.26,151.52,154.0,509.29,580,Negative
511.24,419.93,421.39,157.38,510.26,153.47,154.0,508.31,537,Negative
511.24,420.08,421.51,157.38,510.26,152.49,155.0,510.26,1095,Mine
511.24,420.05,421.54,158.36,510.26,151.52,154.0,509.29,550,Negative
511.24,419.89,421.47,158.36,509.29,150.54,154.0,509.29,581,Negative
511.24,421.75,422.01,158.36,509.29,150.54,154.0,510.26,557,Negative
511.24,10595.31,422.95,158.36,510.26,151.52,154.0,509.29,524,Rock
511.24,10595.22,422.93,158.36,509.29,152.49,155.0,509.29,507,Rock
511.24,433.4,421.84,158.36,509.29,150.54,154.0,510.26,510,Negative
511.24,419.96,421.39,159.34,509.29,9798.63,153.0,509.29,510,Mine
511.24,419.98,421.41,158.36,510.26,150.54,154.0,510.26,520,Negative
511.24,420.03,421.84,158.36,509.29,150.54,154.0,509.29,533,Negative
511.24,420.1,422.35,157.38,510.26,150.54,154.0,508.31,582,Negative
511.24,419.98,421.42,158.36,510.26,9795.7,154.0,509.29,503,Mine
511.24,419.96,421.42,158.36,510.26,150.54,155.0,509.29,596,Negative
511.24,420.1,422.35,157.38,511.24,150.54,155.0,509.29,530,Negative
511.24,420.1,422.25,158.36,510.26,9795.7,154.0,509.29,586,Mine
511.24,419.98,421.41,157.38,509.29,151.52,154.0,508.31,568,Negative
511.24,420.01,421.82,158.36,510.26,9795.7,154.0,509.29,544,Mine
511.24,420.08,421.51,158.36,510.26,155.43,154.0,509.29,1011,Mine
511.24,420.08,421.51,158.36,509.29,9796.68,154.0,508.31,500,Mine
511.24,419.98,421.41,157.38,510.26,150.54,154.0,509.29,511,Negative
511.24,419.96,421.39,158.36,9797.65,153.47,155.0,510.26,534,Mine
511.24,420.08,421.49,158.36,510.26,154.45,154.0,508.31,543,Negative
511.24,419.96,421.37,158.36,510.26,150.54,155.0,9808.41,547,Mine
511.24,419.98,421.39,157.38,510.26,151.52,154.0,509.29,580,Negative
511.24,420.1,422.33,158.36,509.29,150.54,154.0,510.26,506,Negative
511.24,420.08,421.51,157.38,510.26,151.52,154.0,509.29,518,Negative
511.24,419.98,421.41,158.36,510.26,151.52,155.0,509.29,572,Negative
511.24,419.98,421.39,158.36,510.26,150.54,155.0,508.31,558,Negative
511.24,420.08,421.51,157.38,509.29,150.54,155.0,509.29,514,Negative
511.24,419.98,421.41,158.36,510.26,154.45,154.0,509.29,589,Negative
511.24,419.96,421.44,157.38,509.29,151.52,154.0,510.26,564,Negative
511.24,420.1,422.33,158.36,509.29,9795.7,154.0,508.31,515,Mine
511.24,420.08,421.51,157.38,509.29,153.47,155.0,509.29,552,Negative
511.24,419.96,421.41,157.38,509.29,150.54,154.0,509.29,555,Negative
511.24,419.98,421.39,158.36,509.29,149.56,155.0,509.29,570,Negative
511.24,420.07,421.49,158.36,510.26,150.54,154.0,509.29,575,Negative
511.24,419.96,421.39,157.38,509.29,150.54,155.0,508.31,569,Negative
511.24,419.98,421.41,157.38,510.26,150.54,155.0,508.31,520,Negative
511.24,420.07,421.51,157.38,509.29,150.54,154.0,510.26,1064,Mine
511.24,420.07,421.53,157.38,510.26,152.49,154.0,508.31,1099,Mine
511.24,420.08,421.51,158.36,510.26,150.54,155.0,509.29,563,Negative
511.24,419.98,421.39,158.36,509.29,9796.68,154.0,509.29,527,Mine
511.24,419.93,421.39,157.38,510.26,151.52,155.0,508.31,576,Negative
511.24,420.98,422.08,157.38,510.26,149.56,155.0,508.31,544,Negative
511.24,10595.19,422.97,157.38,509.29,150.54,155.0,509.29,578,Rock
511.24,422.56,422.02,158.36,510.26,153.47,154.0,509.29,529,Negative
511.24,420.39,421.42,157.38,510.26,151.52,154.0,509.29,1046,Mine
511.24,420.0,421.42,158.36,509.29,149.56,155.0,508.31,561,Negative
511.24,420.05,421.51,158.36,510.26,149.56,155.0,509.29,509,Negative
511.24,419.95,421.41,157.38,508.31,149.56,154.0,508.31,591,Negative
511.24,419.95,421.41,157.38,508.31,150.54,154.0,509.29,1016,Mine
511.24,419.93,421.8,158.36,510.26,150.54,155.0,510.26,535,Negative
511.24,420.05,421.53,158.36,509.29,149.56,154.0,510.26,587,Negative
511.24,419.91,421.41,157.38,511.24,149.56,154.0,509.29,571,Negative
511.24,419.93,421.41,157.38,510.26,150.54,154.0,508.31,501,Negative
511.24,420.01,421.46,157.38,510.26,150.54,155.0,510.26,564,Negative
511.24,420.05,421.53,158.36,509.29,149.56,154.0,509.29,548,Negative
511.24,419.93,421.41,158.36,510.26,150.54,154.0,509.29,554,Negative
511.24,419.91,421.84,157.38,510.26,150.54,154.0,510.26,558,Negative
511.24,420.01,421.53,157.38,510.26,150.54,154.0,508.31,526,Negative
511.24,419.91,421.42,158.36,509.29,152.49,155.0,509.29,556,Negative
511.24,419.91,421.37,158.36,509.29,9796.68,154.0,509.29,577,Mine
511.24,420.01,421.53,157.38,510.26,153.47,154.0,509.29,518,Negative
511.24,420.03,421.53,158.36,509.29,153.47,154.0,509.29,579,Negative
511.24,419.93,421.37,157.38,510.26,152.49,154.0,509.29,507,Negative
511.24,419.93,421.84,157.38,510.26,152.49,154.0,509.29,555,Negative
511.24,420.48,421.54,158.36,509.29,9796.68,148.0,508.31,567,Mine
511.24,421.34,421.97,158.36,509.29,152.49,155.0,509.29,509,Negative
511.24,420.75,421.47,158.36,510.26,152.49,155.0,510.26,560,Negative
511.24,420.01,421.51,158.36,510.26,9796.68,154.0,509.29,506,Mine
511.24,420.01,421.46,158.36,508.31,152.49,154.0,510.26,559,Negative
511.24,419.91,421.35,158.36,510.26,152.49,155.0,509.29,536,Negative
511.24,419.93,421.77,158.36,510.26,9796.68,154.0,508.31,553,Mine
511.24,420.03,421.51,158.36,509.29,152.49,155.0,509.29,572,Negative
511.24,419.93,421.41,158.36,509.29,152.49,155.0,509.29,598,Negative
511.24,419.91,421.35,157.38,510.26,153.47,155.0,509.29,500,Negative
511.24,420.03,421.46,158.36,509.29,153.47,155.0,509.29,600,Negative
511.24,420.03,421.46,158.36,510.26,153.47,154.0,509.29,524,Negative
511.24,419.93,421.35,158.36,509.29,153.47,154.0,509.29,523,Negative
511.24,419.93,421.77,158.36,510.26,153.47,155.0,509.29,562,Negative
511.24,420.0,421.51,158.36,509.29,153.47,155.0,509.29,506,Negative
511.24,419.93,421.37,157.38,510.26,153.47,155.0,510.26,537,Negative
511.24,419.89,421.41,159.34,509.29,153.47,155.0,509.29,590,Negative
511.24,420.01,421.47,159.34,510.26,153.47,155.0,509.29,579,Negative
511.24,420.01,421.47,158.36,510.26,153.47,154.0,510.26,588,Negative
511.24,419.89,421.41,158.36,510.26,153.47,155.0,509.29,565,Negative
511.24,419.93,421.77,158.36,510.26,152.49,155.0,509.29,546,Negative
511.24,420.0,421.47,158.36,510.26,153.47,155.0,509.29,567,Negative
511.24,419.93,421.41,158.36,510.26,153.47,154.0,509.29,592,Negative
511.24,419.91,421.37,158.36,510.26,153.47,155.0,509.29,551,Negative
511.24,420.03,421.47,158.36,510.26,153.47,155.0,508.31,584,Negative
511.24,420.01,421.37,158.36,510.26,152.49,155.0,508.31,539,Negative
511.24,419.93,421.39,158.36,509.29,153.47,155.0,509.29,515,Negative
511.24,419.93,421.78,158.36,510.26,153.47,154.0,509.29,565,Negative
511.24,420.01,421.46,158.36,510.26,153.47,155.0,510.26,552,Negative
511.24,419.91,421.39,158.36,508.31,153.47,154.0,508.31,544,Negative
511.24,419.91,421.39,158.36,510.26,153.47,155.0,509.29,543,Negative
511.24,420.03,421.49,158.36,509.29,153.47,154.0,508.31,582,Negative
511.24,420.01,421.39,159.34,510.26,153.47,154.0,510.26,572,Negative
511.24,419.93,421.37,158.36,510.26,153.47,155.0,509.29,541,Negative
511.24,420.01,421.39,158.36,509.29,153.47,155.0,510.26,1060,Mine
511.24,419.98,421.46,158.36,510.26,153.47,154.0,509.29,556,Negative
511.24,420.03,421.35,158.36,509.29,153.47,155.0,508.31,576,Negative
511.24,419.91,421.37,158.36,510.26,153.47,154.0,509.29,576,Negative
511.24,420.01,421.35,158.36,510.26,153.47,155.0,510.26,597,Negative
511.24,420.03,421.51,9796.68,510.26,153.47,155.0,509.29,557,Mine
511.24,419.91,421.35,158.36,510.26,153.47,155.0,509.29,590,Negative
511.24,419.91,421.37,158.36,509.29,153.47,155.0,509.29,512,Negative
511.24,419.98,421.47,158.36,510.26,152.49,155.0,509.29,565,Negative
511.24,420.0,421.35,9796.68,511.24,152.49,154.0,509.29,556,Mine
511.24,419.93,421.35,157.38,511.24,153.47,155.0,510.26,555,Negative
511.24,420.01,421.34,9796.68,508.31,153.47,155.0,509.29,595,Mine
511.24,420.01,421.46,158.36,509.29,153.47,154.0,509.29,572,Negative
511.24,419.91,421.41,9796.68,510.26,153.47,154.0,510.26,568,Mine
511.24,419.89,421.42,158.36,510.26,152.49,154.0,509.29,553,Negative
511.24,420.03,421.51,158.36,510.26,153.47,155.0,509.29,593,Negative
511.24,420.01,421.41,9796.68,509.29,152.49,154.0,510.26,506,Mine
511.24,419.89,421.46,157.38,510.26,153.47,155.0,509.29,596,Negative
511.24,419.93,421.35,157.38,510.26,152.49,155.0,508.31,515,Negative
511.24,420.01,421.49,9796.68,510.26,152.49,154.0,509.29,583,Mine
511.24,419.89,421.41,158.36,510.26,152.49,155.0,509.29,589,Negative
511.24,419.91,421.41,157.38,510.26,152.49,155.0,509.29,516,Negative
511.24,420.03,421.46,158.36,510.26,153.47,155.0,509.29,535,Negative
511.24,420.01,421.34,9796.68,510.26,153.47,155.0,509.29,584,Mine
511.24,419.91,421.29,157.38,510.26,153.47,155.0,509.29,1040,Mine
511.24,419.93,421.71,158.36,510.26,153.47,155.0,509.29,557,Negative
511.24,420.0,421.46,158.36,509.29,152.49,154.0,509.29,1016,Mine
511.24,420.01,421.56,158.36,511.24,151.52,154.0,510.26,544,Negative
511.24,419.91,421.41,157.38,511.24,152.49,155.0,510.26,581,Negative
511.24,419.91,421.35,158.36,510.26,152.49,154.0,509.29,574,Negative
511.24,420.03,421.44,158.36,511.24,152.49,155.0,509.29,543,Negative
511.24,420.03,421.35,158.36,510.26,152.49,155.0,510.26,586,Negative
511.24,419.91,421.41,158.36,510.26,152.49,154.0,509.29,553,Negative
511.24,419.93,421.77,158.36,508.31,152.49,154.0,509.29,562,Negative
511.24,420.05,421.46,158.36,510.26,153.47,154.0,510.26,568,Negative
511.24,419.89,421.35,158.36,510.26,152.49,154.0,509.29,535,Negative
511.24,419.91,421.35,157.38,510.26,152.49,155.0,509.29,575,Negative
511.24,420.01,421.49,158.36,510.26,152.49,154.0,510.26,521,Negative
511.24,420.01,421.41,157.38,511.24,153.47,155.0,509.29,547,Negative
511.24,419.91,421.39,158.36,511.24,152.49,155.0,509.29,568,Negative
511.24,420.01,421.42,158.36,510.26,152.49,154.0,509.29,597,Negative
511.24,420.01,421.51,157.38,510.26,152.49,155.0,510.26,565,Negative
511.24,419.91,421.41,158.36,510.26,152.49,154.0,509.29,541,Negative
511.24,419.93,421.41,158.36,510.26,153.47,155.0,508.31,552,Negative
511.24,420.0,421.46,158.36,510.26,152.49,155.0,509.29,1088,Mine
511.24,420.01,421.46,158.36,510.26,152.49,155.0,509.29,590,Negative
511.24,419.91,421.3,158.36,510.26,152.49,155.0,509.29,582,Negative
511.24,419.91,350.19,158.36,509.29,151.52,155.0,509.29,537,Negative
511.24,420.01,10594.72,157.38,511.24,152.49,154.0,510.26,517,Rock
511.24,420.01,10594.81,156.4,509.29,152.49,155.0,509.29,543,Rock
511.24,419.89,355.49,159.34,510.26,151.52,155.0,510.26,564,Negative
511.24,419.91,422.14,157.38,510.26,152.49,154.0,509.29,1082,Mine
511.24,419.91,421.34,158.36,509.29,152.49,155.0,509.29,574,Negative
511.24,420.01,421.39,158.36,510.26,152.49,155.0,509.29,571,Negative
511.24,419.89,421.35,157.38,510.26,153.47,155.0,510.26,576,Negative
511.24,419.91,421.3,158.36,510.26,152.49,155.0,509.29,526,Negative
511.24,420.03,421.41,158.36,510.26,152.49,155.0,509.29,536,Negative
511.24,420.01,421.39,158.36,510.26,152.49,154.0,510.26,549,Negative
511.24,419.91,421.3,159.34,510.26,153.47,154.0,509.29,539,Negative
511.24,419.89,421.29,158.36,511.24,152.49,154.0,509.29,1061,Mine
511.24,420.03,421.39,158.36,510.26,152.49,155.0,509.29,506,Negative
511.24,420.01,421.39,158.36,510.26,152.49,155.0,510.26,555,Negative
511.24,419.93,421.3,158.36,510.26,152.49,155.0,510.26,589,Negative
511.24,419.93,421.29,158.36,511.24,152.49,154.0,508.31,531,Negative
511.24,420.03,421.39,159.34,510.26,153.47,155.0,510.26,525,Negative
511.24,419.89,421.35,158.36,509.29,152.49,154.0,510.26,575,Negative
511.24,419.91,421.34,158.36,509.29,153.47,154.0,509.29,578,Negative
511.24,420.03,421.41,158.36,510.26,152.49,155.0,509.29,518,Negative
511.24,420.03,421.42,158.36,511.24,152.49,155.0,508.31,534,Negative
511.24,419.93,421.29,157.38,510.26,153.47,155.0,509.29,537,Negative
511.24,419.91,421.29,158.36,511.24,152.49,154.0,509.29,549,Negative
511.24,420.03,421.39,158.36,510.26,152.49,155.0,508.31,510,Negative
511.24,419.91,421.29,158.36,509.29,151.52,155.0,510.26,542,Negative
511.24,419.93,421.29,157.38,510.26,152.49,155.0,510.26,510,Negative
511.24,419.98,421.34,157.38,509.29,152.49,154.0,509.29,518,Negative
511.24,420.01,422.18,158.36,510.26,153.47,155.0,509.29,582,Negative
511.24,419.91,10019.69,157.38,510.26,153.47,155.0,509.29,539,Rock
511.24,419.91,10594.69,157.38,510.26,152.49,155.0,509.29,586,Rock
511.24,419.89,10594.62,156.4,511.24,153.47,155.0,510.26,589,Rock
511.24,419.91,10594.6,157.38,510.26,153.47,155.0,509.29,530,Rock
511.24,420.01,10594.76,156.4,510.26,152.49,154.0,510.26,596,Rock
511.24,420.03,448.42,158.36,510.26,153.47,155.0,509.29,524,Negative
511.24,419.89,448.73,156.4,510.26,153.47,155.0,510.26,555,Negative
511.24,419.91,10594.62,156.4,510.26,152.49,154.0,510.26,586,Rock
511.24,419.91,352.45,158.36,510.26,152.49,154.0,509.29,1080,Mine
511.24,420.01,352.25,158.36,509.29,152.49,155.0,509.29,580,Negative
511.24,420.01,352.3,158.36,509.29,153.47,155.0,509.29,585,Negative
511.24,419.91,10594.6,157.38,510.26,153.47,154.0,509.29,573,Rock
511.24,419.96,421.46,157.38,510.26,152.49,155.0,509.29,541,Negative
511.24,420.01,421.61,158.36,511.24,153.47,154.0,509.29,550,Negative
511.24,420.01,421.44,158.36,511.24,153.47,154.0,509.29,557,Negative
511.24,419.93,421.39,158.36,509.29,152.49,154.0,510.26,600,Negative
511.24,419.91,421.75,158.36,510.26,153.47,155.0,509.29,563,Negative
511.24,420.03,421.44,157.38,511.24,152.49,155.0,509.29,597,Negative
511.24,419.91,421.35,157.38,510.26,152.49,155.0,510.26,591,Negative
511.24,419.89,421.39,157.38,510.26,152.49,155.0,509.29,575,Negative
511.24,420.01,421.46,157.38,510.26,152.49,155.0,509.29,500,Negative
511.24,420.0,421.44,158.36,510.26,152.49,155.0,510.26,549,Negative
511.24,419.95,421.34,158.36,510.26,153.47,154.0,509.29,517,Negative
511.24,419.93,421.77,158.36,509.29,152.49,154.0,510.26,1082,Mine
511.24,420.01,421.46,158.36,510.26,153.47,154.0,510.26,525,Negative
511.24,420.0,421.37,158.36,510.26,153.47,155.0,510.26,564,Negative
511.24,419.89,421.37,158.36,510.26,152.49,155.0,509.29,578,Negative
511.24,419.93,421.78,158.36,510.26,152.49,154.0,509.29,575,Negative
511.24,420.03,421.46,158.36,509.29,152.49,154.0,9811.34,571,Mine
511.24,419.89,421.35,158.36,510.26,152.49,155.0,509.29,557,Negative
511.24,419.91,421.35,158.36,510.26,152.49,154.0,508.31,521,Negative
511.24,420.0,421.46,158.36,510.26,152.49,154.0,509.29,515,Negative
511.24,420.01,421.41,157.38,510.26,152.49,154.0,509.29,589,Negative
511.24,419.89,421.39,158.36,510.26,152.49,155.0,509.29,595,Negative
511.24,419.88,421.34,158.36,510.26,153.47,154.0,509.29,524,Negative
511.24,420.01,421.46,159.34,510.26,152.49,155.0,509.29,564,Negative
511.24,419.91,421.35,157.38,510.26,153.47,154.0,509.29,505,Negative
511.24,419.95,421.35,158.36,510.26,153.47,154.0,510.26,517,Negative
511.24,419.98,421.46,157.38,510.26,153.47,155.0,509.29,560,Negative
511.24,420.03,421.34,158.36,510.26,152.49,155.0,510.26,514,Negative
511.24,420.34,421.41,157.38,510.26,152.49,154.0,508.31,1056,Mine
511.24,10595.0,422.97,158.36,510.26,152.49,155.0,510.26,550,Rock
511.24,10594.98,422.97,158.36,510.26,153.47,155.0,509.29,535,Rock
511.24,10594.98,422.93,158.36,510.26,153.47,155.0,509.29,562,Rock
511.24,10594.98,422.93,158.36,510.26,153.47,155.0,509.29,597,Rock
511.24,419.89,421.35,158.36,511.24,152.49,155.0,510.26,568,Negative
511.24,420.08,421.47,158.36,510.26,152.49,155.0,509.29,571,Negative
511.24,420.13,422.28,158.36,510.26,152.49,154.0,509.29,511,Negative
511.24,420.03,421.35,158.36,510.26,152.49,155.0,509.29,589,Negative
511.24,419.96,421.82,158.36,510.26,151.52,155.0,508.31,527,Negative
511.24,420.07,421.44,158.36,510.26,153.47,155.0,509.29,578,Negative
511.24,419.96,421.34,157.38,510.26,152.49,155.0,510.26,540,Negative
511.24,419.96,421.34,158.36,510.26,152.49,155.0,509.29,518,Negative
511.24,420.08,421.46,158.36,511.24,152.49,154.0,508.31,552,Negative
511.24,420.01,421.35,158.36,510.26,152.49,155.0,509.29,570,Negative
511.24,419.98,421.34,158.36,511.24,153.47,154.0,509.29,1093,Mine
511.24,419.96,421.34,158.36,509.29,152.49,154.0,510.26,568,Negative
511.24,420.07,421.42,158.36,510.26,153.47,154.0,510.26,537,Negative
511.24,419.98,421.34,158.36,510.26,152.49,155.0,509.29,590,Negative
511.24,419.96,421.35,158.36,511.24,152.49,154.0,509.29,549,Negative
511.24,420.01,421.49,157.38,510.26,152.49,154.0,509.29,551,Negative
511.24,420.05,421.46,158.36,510.26,152.49,154.0,509.29,571,Negative
511.24,419.93,421.39,158.36,510.26,152.49,154.0,509.29,529,Negative
511.24,422.25,422.06,159.34,511.24,153.47,155.0,509.29,1034,Mine
511.24,10595.1,422.9,157.38,511.24,152.49,155.0,510.26,525,Rock
511.24,10595.14,422.88,157.38,510.26,153.47,155.0,509.29,537,Rock
511.24,419.96,421.89,158.36,510.26,153.47,154.0,509.29,502,Negative
511.24,420.01,421.87,158.36,510.26,152.49,155.0,509.29,537,Negative
511.24,419.91,421.35,158.36,509.29,152.49,154.0,508.31,570,Negative
511.24,419.91,421.77,158.36,510.26,152.49,155.0,509.29,533,Negative
511.24,420.03,421.46,158.36,511.24,153.47,155.0,509.29,586,Negative
511.24,419.91,421.34,158.36,510.26,152.49,155.0,510.26,588,Negative
511.24,419.93,421.34,158.36,510.26,153.47,154.0,509.29,558,Negative
511.24,420.01,421.44,158.36,509.29,152.49,155.0,510.26,567,Negative
511.24,420.0,421.46,158.36,510.26,152.49,154.0,510.26,524,Negative
511.24,419.91,421.35,158.36,510.26,153.47,154.0,509.29,510,Negative
511.24,419.93,421.34,158.36,510.26,153.47,154.0,509.29,532,Negative
511.24,420.01,421.44,158.36,510.26,153.47,155.0,509.29,564,Negative
511.24,419.91,421.37,157.38,510.26,152.49,155.0,510.26,500,Negative
511.24,419.91,421.32,158.36,510.26,151.52,154.0,509.29,517,Negative
511.24,420.0,421.46,157.38,510.26,153.47,154.0,510.26,586,Negative
511.24,420.01,421.47,158.36,510.26,152.49,155.0,509.29,527,Negative
511.24,419.93,421.35,158.36,510.26,153.47,154.0,509.29,578,Negative
511.24,419.91,421.77,158.36,510.26,152.49,155.0,509.29,540,Negative
511.24,420.01,421.47,158.36,509.29,153.47,154.0,510.26,536,Negative
511.24,419.89,421.35,157.38,511.24,152.49,155.0,508.31,578,Negative
511.24,419.91,421.35,157.38,510.26,152.49,154.0,510.26,547,Negative
511.24,420.01,421.44,158.36,509.29,152.49,154.0,510.26,567,Negative
511.24,420.0,421.34,157.38,509.29,152.49,154.0,509.29,527,Negative
511.24,419.89,421.35,158.36,511.24,152.49,154.0,509.29,542,Negative
511.24,419.89,421.35,158.36,510.26,153.47,155.0,509.29,1084,Mine
511.24,420.03,421.47,158.36,510.26,152.49,155.0,509.29,588,Negative
511.24,420.01,421.35,9796.68,510.26,152.49,155.0,510.26,577,Mine
511.24,431.66,421.89,158.36,509.29,152.49,155.0,509.29,574,Negative
511.24,433.42,421.77,157.38,510.26,153.47,155.0,509.29,1067,Mine
511.24,10595.1,422.83,158.36,510.26,153.47,155.0,509.29,1043,Mine
511.24,10594.98,422.87,10055.72,510.26,152.49,154.0,509.29,507,Rock
511.24,432.52,421.82,158.36,510.26,152.49,155.0,509.29,1090,Mine
511.24,10595.22,422.85,158.36,510.26,152.49,154.0,509.29,524,Rock
511.24,432.68,421.92,9796.68,510.26,152.49,155.0,510.26,580,Mine
511.24,419.93,421.35,157.38,510.26,152.49,154.0,510.26,554,Negative
511.24,419.86,421.34,158.36,509.29,152.49,155.0,510.26,598,Negative
511.24,420.0,421.44,9795.7,509.29,152.49,155.0,509.29,534,Mine
511.24,419.91,421.34,157.38,511.24,152.49,155.0,509.29,594,Negative
511.24,419.91,421.35,9796.68,509.29,153.47,155.0,509.29,534,Mine
511.24,419.95,421.44,158.36,510.26,152.49,154.0,508.31,567,Negative
511.24,420.01,421.46,157.38,510.26,152.49,154.0,509.29,559,Negative
511.24,419.91,421.3,158.36,510.26,152.49,155.0,510.26,589,Negative
511.24,419.93,421.77,158.36,510.26,152.49,155.0,509.29,547,Negative
511.24,419.96,421.44,158.36,509.29,153.47,155.0,509.29,507,Negative
511.24,419.91,421.3,158.36,510.26,152.49,154.0,509.29,1036,Mine
511.24,419.86,421.37,158.36,510.26,152.49,155.0,510.26,554,Negative
511.24,419.86,421.3,157.38,510.26,152.49,155.0,509.29,600,Negative
511.24,420.01,421.46,158.36,509.29,153.47,155.0,510.26,1085,Mine
511.24,420.0,421.41,158.36,510.26,152.49,155.0,509.29,556,Negative
511.24,419.89,421.34,9796.68,510.26,153.47,155.0,509.29,588,Mine
511.24,419.91,421.77,9797.65,510.26,152.49,154.0,510.26,510,Mine
511.24,420.01,421.42,157.38,510.26,152.49,155.0,510.26,579,Negative
511.24,419.91,421.35,158.36,510.26,152.49,155.0,509.29,517,Negative
511.24,419.91,421.32,158.36,510.26,153.47,154.0,510.26,597,Negative
511.24,420.0,421.46,157.38,510.26,152.49,154.0,509.29,533,Negative
511.24,420.03,421.44,158.36,510.26,152.49,155.0,509.29,555,Negative
511.24,419.91,421.34,9795.7,510.26,152.49,155.0,510.26,581,Mine
511.24,419.91,421.82,157.38,510.26,153.47,154.0,510.26,570,Negative
511.24,420.41,422.28,158.36,510.26,153.47,155.0,509.29,521,Negative
511.24,420.39,421.82,158.36,510.26,151.52,155.0,510.26,505,Negative
511.24,421.29,421.54,158.36,509.29,152.49,155.0,509.29,523,Negative
511.24,422.09,422.06,9795.7,510.26,151.52,154.0,509.29,561,Mine
511.24,421.65,421.53,158.36,510.26,152.49,155.0,509.29,560,Negative
511.24,419.88,421.44,158.36,510.26,153.47,155.0,509.29,518,Negative
511.24,420.08,421.46,9796.68,510.26,153.47,155.0,509.29,574,Mine
511.24,420.13,422.21,157.38,510.26,152.49,155.0,509.29,582,Negative
511.24,419.98,421.34,158.36,509.29,153.47,155.0,509.29,587,Negative
511.24,420.05,421.44,157.38,510.26,152.49,154.0,508.31,517,Negative
511.24,420.05,421.37,157.38,510.26,152.49,155.0,510.26,546,Negative
511.24,419.98,421.34,158.36,510.26,152.49,154.0,509.29,1013,Mine
511.24,419.98,421.73,158.36,509.29,152.49,154.0,509.29,533,Negative
511.24,420.07,421.46,158.36,510.26,152.49,154.0,509.29,574,Negative
511.24,419.98,421.34,158.36,510.26,151.52,155.0,509.29,559,Negative
